Id,Prediction1
80,1.17194452992013
81,0.9663034267322623
82,0.8499262809108347
83,0.6411276061900595
84,0.8537886847394673
85,0.8873512788432211
86,0.8027555665136498
87,1.0149693552890684
88,1.4894786309973498
89,1.9370232076376726
90,1.4943916351823254
91,1.1842873931119855
92,1.0635003697141863
93,0.7298367249809674
94,1.145129556502525
95,2.072153203651526
96,1.533000504158562
97,1.3993071842422513
98,2.0251779392538705
99,2.475111793411166
100,2.965260550844869
101,2.881181710481332
102,2.6018510454294734
103,2.345721239889918
104,2.154289399096446
105,2.0132312223334328
106,2.093351929713765
158,1.8635603589117447
159,1.610989917412194
160,1.7038751711555096
161,1.6635926714289533
162,1.646647978037559
163,1.9964830178365056
164,2.463841212785421
165,2.036766188281721
166,1.6105717585942758
167,1.8862138211550996
168,1.9513867570804304
169,1.6788191614100063
170,1.2633719188573858
171,1.8539099620701376
172,3.046096700986742
173,2.82816550429754
174,1.7122483942036346
175,3.1332671822504317
176,2.995121390898559
177,2.655990616213187
178,3.5008517296334727
179,4.26420218574002
180,2.233383488297239
181,2.137437662037267
182,1.9832119467471274
183,2.4947858224625605
184,1.447336018461839
185,1.2608717913360121
186,2.337397861184755
187,1.7691529652393325
188,1.4101842258526518
189,2.0248352051058056
190,3.5500397344258223
191,3.4508587206754777
192,2.9995768759425196
193,3.0191315462558492
194,2.8563979600120257
195,2.518449369044549
196,1.8506184912596793
197,3.374907897607459
198,4.178109723570373
199,3.6144919837634664
200,3.7277637908397017
201,3.5712140451136394
202,4.045249901304165
203,3.8317594035306213
204,3.708168480632148
205,2.9309872325286497
206,2.717377433430971
207,3.002781785984692
208,3.116015469754247
1080,1.17194452992013
1081,0.9663034267322623
1082,0.8499262809108347
1083,0.6411276061900595
1084,0.8537886847394673
1085,0.8873512788432211
1086,0.8027555665136498
1087,1.0149693552890684
1088,1.4894786309973498
1089,1.9370232076376726
1090,1.4943916351823254
1091,1.1842873931119855
1092,1.0635003697141863
1093,0.7298367249809674
1094,1.145129556502525
1095,2.072153203651526
1096,1.533000504158562
1097,1.3993071842422513
1098,2.0251779392538705
1099,2.475111793411166
1100,2.965260550844869
1101,2.881181710481332
1102,2.6018510454294734
1103,2.345721239889918
1104,2.154289399096446
1105,2.0132312223334328
1106,2.093351929713765
1158,1.8635603589117447
1159,1.610989917412194
1160,1.7038751711555096
1161,1.6635926714289533
1162,1.646647978037559
1163,1.9964830178365056
1164,2.463841212785421
1165,2.036766188281721
1166,1.6105717585942758
1167,1.8862138211550996
1168,1.9513867570804304
1169,1.6788191614100063
1170,1.2633719188573858
1171,1.8539099620701376
1172,3.046096700986742
1173,2.82816550429754
1174,1.7122483942036346
1175,3.1332671822504317
1176,2.995121390898559
1177,2.655990616213187
1178,3.5008517296334727
1179,4.26420218574002
1180,2.233383488297239
1181,2.137437662037267
1182,1.9832119467471274
1183,2.4947858224625605
1184,1.447336018461839
1185,1.2608717913360121
1186,2.337397861184755
1187,1.7691529652393325
1188,1.4101842258526518
1189,2.0248352051058056
1190,3.5500397344258223
1191,3.4508587206754777
1192,2.9995768759425196
1193,3.0191315462558492
1194,2.8563979600120257
1195,2.518449369044549
1196,1.8506184912596793
1197,3.374907897607459
1198,4.178109723570373
1199,3.6144919837634664
1200,3.7277637908397017
1201,3.5712140451136394
1202,4.045249901304165
1203,3.8317594035306213
1204,3.708168480632148
1205,2.9309872325286497
1206,2.717377433430971
1207,3.002781785984692
1208,3.116015469754247
